Article,Headlines,is_sarcasm
https://www.huffpost.com/entry/still-havent-received-stimulus-checks_n_5ee0db18c5b6f8b28d374f1d,As Many As 35 Million People Havent Yet Received Stimulus Checks,0
https://www.huffpost.com/entry/still-havent-received-stimulus-checks_n_5ee0db18c5b6f8b28d374f1d,As Many As 35 Million People Havent Yet Received Stimulus Checks,0
https://www.huffpost.com/entry/mike-pence-wall-street-journal-editorial-coronavirus-reaction_n_5ee9ccc9c5b68b2d06be3bee,As Pathetic As It Is Reckless: Mike Pence Hammered Over Coronavirus Op-Ed,0
https://www.huffpost.com/entry/trump-maralago-illegal-residence_n_5eda78e6c5b66ef1a9246821,"As They Scream Voter Fraud, Trump And His Press Secretary May Have Voted Illegally",0
https://www.theonion.com/astronaut-becomes-first-woman-to-reach-deepest-point-in-1843985225,Astronaut Becomes First Woman To Reach Deepest Point In Ocean,1
https://www.theonion.com/astronaut-becomes-first-woman-to-reach-deepest-point-in-1843985225,Astronaut Becomes First Woman To Reach Deepest Point In Ocean,1
https://www.theonion.com/astronaut-becomes-first-woman-to-reach-deepest-point-in-1843985225,Astronaut Becomes First Woman To Reach Deepest Point In Ocean,1
https://www.theonion.com/astronaut-becomes-first-woman-to-reach-deepest-point-in-1843985225,Astronaut Becomes First Woman To Reach Deepest Point In Ocean,1
https://www.theonion.com/astronaut-becomes-first-woman-to-reach-deepest-point-in-1843985225,Astronaut Becomes First Woman To Reach Deepest Point In Ocean,1
https://www.theonion.com/astronaut-becomes-first-woman-to-reach-deepest-point-in-1843985225,Astronaut Becomes First Woman To Reach Deepest Point In Ocean,1
https://www.theonion.com/astronaut-becomes-first-woman-to-reach-deepest-point-in-1843985225,Astronaut Becomes First Woman To Reach Deepest Point In Ocean,1
https://www.huffpost.com/entry/trying-to-get-pregnant-during-coronavirus_n_5e7e188dc5b6614922663364,"At 34, I Wont Be Fertile Forever. Should I Get Pregnant Amid The Coronavirus Crisis?",0
https://www.huffpost.com/entry/atlanta-police-fatally-shoot-black-man-during-sobriety-test_n_5ee4ea70c5b6afc1283183e7,Atlanta Police Chief Resigns After Cop Kills Black Man At A Wendys (UPDATE),0
https://www.huffpost.com/entry/atlanta-officers-call-out-rayshard-brooks_n_5eeb4faac5b68d07296aadbf,Atlanta Police Officers Call Out Of Work After Officers Charged In Rayshard Brooks Case,0
https://www.huffpost.com/entry/bill-barr-denies-systemic-racism-police_n_5edd0175c5b6d15fe95b8c73,Attorney General Bill Barr Denies Nations Police Are Systemically Racist,0
https://www.huffpost.com/entry/bill-barr-denies-systemic-racism-police_n_5edd0175c5b6d15fe95b8c73,Attorney General Bill Barr Denies Nations Police Are Systemically Racist,0
https://www.huffpost.com/entry/the-wing-audrey-gelman-feminism_n_5ee2547cc5b68d459bca8201,"Audrey Gelman Resigns As CEO Of The Wing, Employees Stage Virtual Walkout",0
https://www.huffpost.com/entry/the-wing-audrey-gelman-feminism_n_5ee2547cc5b68d459bca8201,"Audrey Gelman Resigns As CEO Of The Wing, Employees Stage Virtual Walkout",0
https://www.theonion.com/aunt-jemima-mrs-butterworth-uncle-ben-s-brands-to-be-1844086252,"Aunt Jemima, Mrs. Butterworth, Uncle Bens Brands To Be Overhauled",1
https://www.theonion.com/aunt-jemima-mrs-butterworth-uncle-ben-s-brands-to-be-1844086252,"Aunt Jemima, Mrs. Butterworth, Uncle Bens Brands To Be Overhauled",1
https://www.theonion.com/aunt-jemima-mrs-butterworth-uncle-ben-s-brands-to-be-1844086252,"Aunt Jemima, Mrs. Butterworth, Uncle Bens Brands To Be Overhauled",1
https://www.theonion.com/aunt-jemima-mrs-butterworth-uncle-ben-s-brands-to-be-1844086252,"Aunt Jemima, Mrs. Butterworth, Uncle Bens Brands To Be Overhauled",1
https://www.theonion.com/aunt-jemima-mrs-butterworth-uncle-ben-s-brands-to-be-1844086252,"Aunt Jemima, Mrs. Butterworth, Uncle Bens Brands To Be Overhauled",1
https://www.theonion.com/aunt-jemima-mrs-butterworth-uncle-ben-s-brands-to-be-1844086252,"Aunt Jemima, Mrs. Butterworth, Uncle Bens Brands To Be Overhauled",1
https://www.theonion.com/aunt-jemima-mrs-butterworth-uncle-ben-s-brands-to-be-1844086252,"Aunt Jemima, Mrs. Butterworth, Uncle Bens Brands To Be Overhauled",1
https://www.theonion.com/australian-officials-touting-bushfire-as-huge-success-1841793282,Australian Officials Touting Bushfire As Huge Success,1
https://www.theonion.com/authorities-receive-list-of-demands-from-increasingly-h-1843727238,Authorities Receive List Of Demands From Increasingly Hostile Coronavirus,1
https://sports.theonion.com/avid-sports-bettor-forced-to-gamble-on-stock-market-lik-1842616280,Avid Sports Bettor Forced To Gamble On Stock Market Like Real Degenerate,1
https://sports.theonion.com/avid-sports-bettor-forced-to-gamble-on-stock-market-lik-1842616280,Avid Sports Bettor Forced To Gamble On Stock Market Like Real Degenerate,1
https://sports.theonion.com/avid-sports-bettor-forced-to-gamble-on-stock-market-lik-1842616280,Avid Sports Bettor Forced To Gamble On Stock Market Like Real Degenerate,1
https://ogn.theonion.com/awesome-tie-in-thousands-of-dock-workers-across-americ-1839967644,Awesome Tie-In: Thousands Of Dock Workers Across America Have Been Driving Forklifts As An Apparent Shadow Promotion For Shenmue 3,1
https://local.theonion.com/baby-emerges-from-game-of-peekaboo-wiser-more-reflecti-1843023632,"Baby Emerges From Game Of Peekaboo Wiser, More Reflective",1
https://local.theonion.com/baby-emerges-from-game-of-peekaboo-wiser-more-reflecti-1843023632,"Baby Emerges From Game Of Peekaboo Wiser, More Reflective",1
https://local.theonion.com/baby-totally-strung-out-on-attention-1842056934,Baby Totally Strung Out On Attention,1
https://ogn.theonion.com/bad-news-naughty-dog-fans-the-last-of-us-part-ii-ha-1842837785,"Bad News, Naughty Dog Fans: The Last Of Us Part II Has Been Delayed Again After Joel Was Arrested For Taking Pictures Of Kids At Local Playgrounds",1
https://ogn.theonion.com/bad-news-naughty-dog-fans-the-last-of-us-part-ii-ha-1842837785,"Bad News, Naughty Dog Fans: The Last Of Us Part II Has Been Delayed Again After Joel Was Arrested For Taking Pictures Of Kids At Local Playgrounds",1
https://ogn.theonion.com/bad-news-naughty-dog-fans-the-last-of-us-part-ii-ha-1842837785,"Bad News, Naughty Dog Fans: The Last Of Us Part II Has Been Delayed Again After Joel Was Arrested For Taking Pictures Of Kids At Local Playgrounds",1
https://ogn.theonion.com/bad-news-naughty-dog-fans-the-last-of-us-part-ii-ha-1842837785,"Bad News, Naughty Dog Fans: The Last Of Us Part II Has Been Delayed Again After Joel Was Arrested For Taking Pictures Of Kids At Local Playgrounds",1
https://www.huffpost.com/entry/barack-michelle-obama-high-school-graduates-2020_n_5ede4c94c5b64a0a73d85274,Barack And Michelle Obama Advise Graduates How To Utilize Turmoil,0
https://local.theonion.com/barber-i-was-a-barber-says-man-struggling-to-recall-1842899648,"Barber…I Was A Barber, Says Man Struggling To Recall Life Before Pandemic",1
https://www.huffpost.com/entry/barbra-streisand-george-floyd-gianna-disney-stock_n_5ee73e84c5b69f21912132f5,Barbra Streisand Gives Disney Stock To George Floyds Daughter Gianna,0
https://www.huffpost.com/entry/brian-wilson-love-and-mercy_n_5ed9bcecc5b64f697a47370d,Beach Boys Legend Brian Wilson Shares Stirring New Take On Love And Mercy,0
https://www.huffpost.com/entry/deaf-covid-19-pandemic_n_5e8dc59cc5b6e1d10a6cc9ab,Being Deaf Can Feel Isolating. Even More So During A Global Pandemic.,0
https://sports.theonion.com/belarusian-soccer-execs-pop-champagne-on-new-mega-yacht-1843246167,Belarusian Soccer Execs Pop Champagne On New Mega Yacht To Celebrate Wave Of Increased Popularity That Will Surely Last Forever,1
https://sports.theonion.com/belarusian-soccer-execs-pop-champagne-on-new-mega-yacht-1843246167,Belarusian Soccer Execs Pop Champagne On New Mega Yacht To Celebrate Wave Of Increased Popularity That Will Surely Last Forever,1
https://www.huffpost.com/entry/belgian-prince-covid-19-test-positive-spain_n_5ed694edc5b68503368684a4,Belgian Prince Tests Positive For Coronavirus After Attending Party In Spain,0
https://www.huffpost.com/entry/ben-carson-stacey-abrams-infantile-confederacy_n_5ee6a241c5b6f434d0dff3de,Ben Carson Tells U.S. To Grow Up Over Racist Gripes; Stacey Abrams Calls Him Infantile,0
https://www.theonion.com/benadryl-introduces-new-controlled-coma-pills-to-sedate-1843582924,Benadryl Introduces New Controlled Coma Pills To Sedate Users For Entirety Of Allergy Season,1
https://www.huffpost.com/entry/bernie-sanders-endorses-jamaal-bowman-new-york-house-primary-eliot-engel_n_5edfa67fc5b6972f8b21ac03,"Bernie Sanders Endorses Jamaal Bowman, Five Other Progressive Candidates For Congress",0
https://www.theonion.com/best-at-home-workouts-to-do-when-your-head-is-stuck-in-1843258562,Best At-Home Workouts To Do When Your Head Is Stuck In The Banister,1
https://ogn.theonion.com/best-ps4-games-out-right-now-1840314778,Best PS4 Games Out Right Now,1
https://www.huffpost.com/entry/beyonc%C3%A9s-powerful-graduation-speech-about-racism-and-sexism-is-one-we-all-need-to-hear_n_5ede342bc5b68aebd011c323,"Beyoncés Powerful Graduation Speech About Black Lives, Sexism Is One We All Need To Hear",0
https://www.huffpost.com/entry/biden-campaign-commits-to-3-general-election-debates_n_5ef1dc09c5b653bf634bffb9,Biden Campaign Commits To 3 General Election Debates,0
https://politics.theonion.com/biden-campaign-considering-using-the-internet-to-attrac-1843291116,Biden Campaign Considering Using The Internet To Attract Voters,1
https://politics.theonion.com/biden-campaign-considering-using-the-internet-to-attrac-1843291116,Biden Campaign Considering Using The Internet To Attract Voters,1
https://politics.theonion.com/biden-campaign-email-trails-off-halfway-through-1843444941,Biden Campaign Email Trails Off Halfway Through,1
https://www.huffpost.com/entry/joe-biden-defund-police-george-floyd_n_5ede64afc5b6cfa4c5a9d2ff,Biden Campaign Says He Doesnt Support Defunding The Police,0
https://www.huffpost.com/entry/biden-trump-racist-folks_n_5ee3069ac5b67fa8b89227b4,Biden Comes This Close To Dropping An F-Bomb On Trumps Very Fine Racists,0
https://politics.theonion.com/biden-confident-after-spending-super-tuesday-stumping-a-1842059760,Biden Confident After Spending Super Tuesday Stumping Across Iowa,1
https://politics.theonion.com/biden-defends-past-inappropriate-touching-of-women-as-s-1842129609,Biden Defends Past Inappropriate Touching Of Women As Symptom Of Stuttering Hands,1
https://politics.theonion.com/biden-extends-olive-branch-to-biden-supporters-1842269384,Biden Extends Olive Branch To Biden Supporters,1
https://www.huffpost.com/entry/biden-clinched-democratic-nomination_n_5edb04dfc5b67f2275c1cc14,Biden Formally Secures Democratic Presidential Nomination,0
https://politics.theonion.com/biden-gives-speech-from-south-african-jail-cell-where-h-1842213538,Biden Gives Speech From South African Jail Cell Where He Still Imprisoned For Supporting Nelson Mandela,1
https://www.theonion.com/biden-outraises-trump-for-first-time-1844121741,Biden Outraises Trump For First Time,1
https://www.theonion.com/biden-outraises-trump-for-first-time-1844121741,Biden Outraises Trump For First Time,1
https://www.theonion.com/biden-outraises-trump-for-first-time-1844121741,Biden Outraises Trump For First Time,1
https://www.theonion.com/biden-outraises-trump-for-first-time-1844121741,Biden Outraises Trump For First Time,1
https://www.theonion.com/biden-outraises-trump-for-first-time-1844121741,Biden Outraises Trump For First Time,1
https://www.theonion.com/biden-outraises-trump-for-first-time-1844121741,Biden Outraises Trump For First Time,1
https://www.theonion.com/biden-outraises-trump-for-first-time-1844121741,Biden Outraises Trump For First Time,1
https://politics.theonion.com/biden-pledges-to-select-woman-as-vice-president-since-p-1842364522,Biden Pledges To Select Woman As Vice President Since Position Doesnt Entail Much Anyway,1
https://www.huffpost.com/entry/joe-biden-racial-inequality-police-reform-george-floyd_n_5ed65f37c5b6ccd7c56be06a,Biden Promises Era Of Action To Battle Racial Inequality,0
https://politics.theonion.com/biden-says-incredible-comeback-proves-he-can-beat-progr-1842091985,Biden Says Incredible Comeback Proves He Can Beat Progressive Democrat In A General Election,1
https://politics.theonion.com/biden-wondering-where-all-this-support-was-when-he-stil-1842124077,Biden Wondering Where All This Support Was When He Still Had Functioning Brain,1
https://www.huffpost.com/entry/trump-offshore-oil-worker-safe_n_5ed68055c5b68dc7fbdd367b,Big Oil Wanted Changes To Worker Safety Rule. Emails Show Trump Official Agreed.,0
https://ogn.theonion.com/biggest-video-game-letdowns-of-all-times-1841327909,Biggest Video Game Letdowns Of All Time,1
https://www.huffpost.com/entry/bill-ted-face-the-music-trailer_n_5edf8913c5b6801b35c551d1,Bill & Ted Face The Music Trailer Is The Excellent Escape You Need,0
https://www.huffpost.com/entry/billie-eilish-restraining-order_n_5eebf2aec5b6db9934b60f78,Billie Eilish Gets 3-Year Restraining Order For Trespasser,0
https://www.huffpost.com/entry/black-lives-matter-los-angeles-defund-lapd_n_5edad03ec5b6b89c83ffe3f5,Black Lives Matter Has Been Doing The Work To Defund The Police For Years,0
https://www.huffpost.com/entry/arthur-ashe-statue-white-lives-matter_n_5eeb31f3c5b62b2cae27883b,Black Sports Icons Statue Defaced With White Lives Matter,0
https://www.huffpost.com/entry/black-tulsans-trump-rall-juneteenth_n_5ee2c5c3c5b691afa18748bb,Black Tulsans Call Trumps Juneteenth Rally Plan A Slap In The Face,0
https://local.theonion.com/black-metal-fan-conflicted-about-supporting-artist-who-1841280341,Black-Metal Fan Conflicted About Supporting Artist Whos Never Been Convicted Of Murder,1
https://www.huffpost.com/entry/blind-voters-fear-loss-of-privacy-mail-voting_n_5ee63e14c5b6c631fa8d6c51,Blind Voters Fear Loss Of Privacy With Shift To Mail Voting,0
https://www.huffpost.com/entry/bollywood-skin-whitening-priyanka-chopra_n_5eda6cffc5b6b115b6fb5500,Bollywood Stars Criticized For Posting About Racial Equality While Endorsing Skin Whitening Creams,0
https://www.huffpost.com/entry/john-bolton-book-trump-china_n_5eea670ac5b6f4a696b35d21,Bolton Claims Trump Asked Chinas President For Favor To Boost Reelection Chances,0
https://www.huffpost.com/entry/bolton-book-trump-xi-uighur-concentration-camps_n_5eea8589c5b6e70f189aa49c,Bolton Claims Trump Encouraged Xi To Build Concentration Camps For Uighurs,0
https://politics.theonion.com/bolton-pledges-to-donate-all-proceeds-from-book-towards-1841270142,Bolton Pledges To Donate All Proceeds From Book Towards Killing Iranians,1
https://www.huffpost.com/entry/mary-donald-fred-trump-alzheimers_n_5ee99d27c5b6f54b3eac4a17,Book By Trumps Niece To Reveal He Derided Fathers Alzheimers Struggles,0
https://sports.theonion.com/bored-49ers-fan-already-watched-j-lo-perform-at-start-1841420207,Bored 49ers Fan Already Watched J. Lo Perform At Start-Ups Holiday Party,1
https://www.theonion.com/boston-market-ceo-forgoes-annual-2-million-gallon-gravy-1843284543,Boston Market CEO Forgoes Annual 2-Million-Gallon Gravy Bonus To Help Pay Unemployed Workers,1
https://www.theonion.com/botanists-concerned-by-what-returning-to-work-will-do-t-1843880440,Botanists Concerned By What Returning To Work Will Do To Nations House Plants,1
https://local.theonion.com/bourgeois-pig-owns-ostentatious-glass-crafted-specifica-1843182534,Bourgeois Pig Owns Ostentatious Glass Crafted Specifically To Hold Wine,1
https://local.theonion.com/bourgeois-pig-owns-ostentatious-glass-crafted-specifica-1843182534,Bourgeois Pig Owns Ostentatious Glass Crafted Specifically To Hold Wine,1
https://www.huffpost.com/entry/boy-scouts-diversity-inclusion-badge_n_5eea7da4c5b60a67e3175f06,Boy Scouts Of America Will Require Eagle Scouts To Earn New Diversity Badge,0
